query_bgc	target_gene_cluster_y	pident_mean	pident_median	pident_count	levenshtein_include_internal_nonortholog	levenshtein_only_orthologs	percent_of_query	jaccard	modscore	score	target_nucleotide_sequence	target_assembly	assembly	genus	species	family	order	class	phylum	superkingdom	start	end
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b03fa210>	93.86	93.9	5	1.0	1.0	100	1.0	3.0	785.0	NZ_CP046791.1	GCF_009763725.1	GCF_009763725.1	Vibrio	Vibrio navarrensis	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	284736	330020
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ab217bd0>	93.7	93.8	5	1.0	1.0	100	1.0	3.0	778.0	NZ_MPKI01000022.1	GCF_014925575.1	GCF_014925575.1	Vibrio	Vibrio navarrensis	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	9326	52833
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ab1ddd10>	93.8	93.8	5	1.0	1.0	100	1.0	3.0	777.0	NZ_MPKB01000025.1	GCF_014925455.1	GCF_014925455.1	Vibrio	Vibrio navarrensis	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	14331	57744
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ab235dd0>	94.3	93.8	5	1.0	1.0	100	1.0	3.0	795.0	NZ_MPKN01000004.1	GCF_014925645.1	GCF_014925645.1	Vibrio	Vibrio navarrensis	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	41510	85004
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ab1e7f50>	93.7	93.8	5	1.0	1.0	100	1.0	3.0	777.0	NZ_MPKD01000023.1	GCF_014925475.1	GCF_014925475.1	Vibrio	Vibrio navarrensis	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	7929	51428
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ab214c90>	93.7	93.8	5	1.0	1.0	100	1.0	3.0	777.0	NZ_MPKJ01000020.1	GCF_014925555.1	GCF_014925555.1	Vibrio	Vibrio navarrensis	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	7915	51410
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ab222610>	93.7	93.8	5	1.0	1.0	100	1.0	3.0	777.0	NZ_MPKK01000022.1	GCF_014925585.1	GCF_014925585.1	Vibrio	Vibrio navarrensis	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	10637	54132
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a33b7cd0>	92.85999999999999	93.0	5	1.0	1.0	100	1.0	3.0	776.0	NZ_JAKKCM010000001.1	GCF_021728395.1	GCF_021728395.1	Vibrio	Vibrio sp. J1-1	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	460625	505716
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219df42210>	89.44	90.3	5	1.0	1.0	100	1.0	3.0	762.0	NZ_JAOTPR010000036.1	GCF_026230485.1	GCF_026230485.1	Aeromonas	Aeromonas veronii	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	2499	32898
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a32690d0>	89.9	90.3	5	1.0	1.0	100	1.0	3.0	769.0	NZ_JACSWK010000045.1	GCF_021735805.1	GCF_021735805.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	22	35839
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a7f26310>	89.9	90.3	5	1.0	1.0	100	1.0	3.0	769.0	NZ_WNLG01000007.1	GCF_018094725.1	GCF_018094725.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	127	35944
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a326b9d0>	89.9	90.3	5	1.0	1.0	100	1.0	3.0	769.0	NZ_JACSWL010000005.1	GCF_021735825.1	GCF_021735825.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	220164	257153
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a5f9f690>	89.9	90.3	5	1.0	1.0	100	1.0	3.0	769.0	NZ_WTZF01000003.1	GCF_019348935.1	GCF_019348935.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	26243	71959
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c155df90>	89.9	90.3	5	1.0	1.0	100	1.0	3.0	769.0	NZ_LNUR01000006.1	GCF_001535585.1	GCF_001535585.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	160	18433
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b95d2a10>	89.44	90.3	5	1.0	1.0	100	1.0	3.0	762.0	NZ_QQOQ01000024.1	GCF_003345755.1	GCF_003345755.1	Aeromonas	Aeromonas veronii	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	12458	49350
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c1208290>	89.32000000000001	90.3	5	1.0	1.0	100	1.0	3.0	762.0	NZ_CP012504.1	GCF_001593245.1	GCF_001593245.1	Aeromonas	Aeromonas veronii	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	3023130	3067847
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bb1ae8d0>	89.44	90.3	5	1.0	1.0	100	1.0	3.0	762.0	NZ_PZKL01000035.1	GCF_003036425.1	GCF_003036425.1	Aeromonas	Aeromonas veronii	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	12458	49350
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bbcf05d0>	89.38	90.3	5	1.0	1.0	100	1.0	3.0	762.0	NZ_PPUW01000002.1	GCF_002906945.1	GCF_002906945.1	Aeromonas	Aeromonas veronii	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	35580
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219e330850>	89.44	90.3	5	1.0	1.0	100	1.0	3.0	762.0	NZ_CP110364.1	GCF_026016025.1	GCF_026016025.1	Aeromonas	Aeromonas veronii	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1956310	2001588
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219e133950>	89.38	90.3	5	1.0	1.0	100	1.0	3.0	762.0	NZ_JAOTPQ010000045.1	GCF_026230465.1	GCF_026230465.1	Aeromonas	Aeromonas veronii	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	20174
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219df43790>	89.38	90.3	5	1.0	1.0	100	1.0	3.0	762.0	NZ_JAOTPT010000095.1	GCF_026230605.1	GCF_026230605.1	Aeromonas	Aeromonas veronii	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	104	16520
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a327a310>	89.9	90.3	5	1.0	1.0	100	1.0	3.0	769.0	NZ_JACSWM010000002.1	GCF_021735845.1	GCF_021735845.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	220904	257893
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ca148a50>	89.44	90.0	5	1.0	1.0	100	1.0	3.0	762.0	NZ_CP013067.1	GCF_001447335.1	GCF_001447335.1	Aeromonas	Aeromonas schubertii	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	2541919	2587524
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b5e2e510>	89.6	89.3	5	1.0	1.0	100	1.0	3.0	771.0	NZ_CP038463.1	GCF_004684305.1	GCF_004684305.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1512961	1558396
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219c719a50>	89.66	89.3	5	1.0	1.0	100	1.0	3.0	771.0	NZ_CP117470.1	GCF_028621795.1	GCF_028621795.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1103197	1148038
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b5e35c10>	89.6	89.3	5	1.0	1.0	100	1.0	3.0	771.0	NZ_CP038465.1	GCF_004684325.1	GCF_004684325.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1509846	1555282
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219c719b90>	89.6	89.3	5	1.0	1.0	100	1.0	3.0	771.0	NZ_CP117470.1	GCF_028621795.1	GCF_028621795.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	3126696	3171916
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219e4e4690>	89.6	89.3	5	1.0	1.0	100	1.0	3.0	771.0	NZ_JAJVCU010000029.1	GCF_025755835.1	GCF_025755835.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	20303
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219b9fd510>	89.66	89.3	5	1.0	1.0	100	1.0	3.0	771.0	NZ_CP119764.1	GCF_029320915.1	GCF_029320915.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	2957945	3002788
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219b600250>	89.66	89.3	5	1.0	1.0	100	1.0	3.0	771.0	NZ_CP121798.1	GCF_029773045.1	GCF_029773045.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	4506834	4551501
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c6a96f50>	89.66	89.3	5	1.0	1.0	100	1.0	3.0	771.0	NZ_JSWA01000021.1	GCF_000786315.1	GCF_000786315.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	20514
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219b9fd650>	89.66	89.3	5	1.0	1.0	100	1.0	3.0	771.0	NZ_CP119764.1	GCF_029320915.1	GCF_029320915.1	Aeromonas	Aeromonas hydrophila	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	4981062	5017558
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bfdc6c50>	78.47999999999999	77.5	5	1.0	1.0	100	1.0	3.0	707.0	NZ_KV861315.1	GCF_001858245.1	GCF_001858245.1	Vibrio	Vibrio rotiferianus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	37	25858
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a088a590>	78.5	77.2	5	1.0	1.0	100	1.0	3.0	702.0	NZ_CP071856.1	GCF_023716625.1	GCF_023716625.1	Vibrio	Vibrio sp. SCSIO 43153	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	894566	940067
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421adbeced0>	78.22	77.2	5	1.0	1.0	100	1.0	3.0	702.0	NZ_VTYN01000005.1	GCF_013113915.1	GCF_013113915.1	Vibrio	Vibrio rotiferianus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	37658	83268
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c6892e10>	78.52000000000001	77.2	5	1.0	1.0	100	1.0	3.0	708.0	NZ_BBLC01000386.1	GCF_000818415.1	GCF_000818415.1	Vibrio	Vibrio rotiferianus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	31236
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421d1ffde10>	78.3	77.0	5	1.0	1.0	100	1.0	3.0	704.0	NZ_AFAJ01000064.1	GCF_000195225.1	GCF_000195225.1	Vibrio	Vibrio rotiferianus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	277476	322431
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219a8e4210>	78.32000000000001	76.9	5	1.0	1.0	100	1.0	3.0	708.0	NZ_JAHPJK010000088.1	GCF_030248695.1	GCF_030248695.1	Vibrio	Vibrio sp. D406a	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	38401
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219a8a32d0>	78.32000000000001	76.9	5	1.0	1.0	100	1.0	3.0	708.0	NZ_JAHGAI010000006.1	GCF_030248515.1	GCF_030248515.1	Vibrio	Vibrio sp. D401a	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	96108	141240
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421abf89490>	79.32000000000001	76.5	5	1.0	1.0	100	1.0	3.0	703.0	NZ_JACGLZ010000001.1	GCF_014525215.1	GCF_014525215.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	124127	169504
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bd61b50>	76.76	75.8	5	1.0	1.0	100	1.0	3.0	703.0	NZ_CP118579.1	GCF_028898665.1	GCF_028898665.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	112089	156392
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc5ad190>	76.7	75.8	5	1.0	1.0	100	1.0	3.0	701.0	NZ_NISD01000005.1	GCF_002864745.1	GCF_002864745.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	69873	114189
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c574ee90>	76.84	75.8	5	1.0	1.0	100	1.0	3.0	702.0	NZ_CAUN01000032.1	GCF_001050875.1	GCF_001050875.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	224244	268544
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219d184c90>	76.86	75.8	5	1.0	1.0	100	1.0	3.0	705.0	NZ_JAPPTN010000004.1	GCF_027587095.1	GCF_027587095.1	Vibrio	Vibrio sp. NFR	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	33297	77615
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bd5c190>	76.86	75.8	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CP118577.1	GCF_028898625.1	GCF_028898625.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	484690	528992
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bd838d0>	76.72	75.6	5	1.0	1.0	100	1.0	3.0	702.0	NZ_CP118585.1	GCF_028898825.1	GCF_028898825.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	771514	815657
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219f46da90>	76.72	75.6	5	1.0	1.0	100	1.0	3.0	704.0	NZ_JANFSY010000016.1	GCF_024745675.1	GCF_024745675.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	35585	80377
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421d18e3110>	76.86	75.6	5	1.0	1.0	100	1.0	3.0	704.0	NZ_JH720472.1	GCF_000275705.1	GCF_000275705.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	787937	833143
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219cb86e90>	76.86	75.6	5	1.0	1.0	100	1.0	3.0	703.0	NZ_CP117055.1	GCF_028551315.1	GCF_028551315.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	836640	879543
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bd79e90>	76.6	75.6	5	1.0	1.0	100	1.0	3.0	702.0	NZ_CP118587.1	GCF_028898725.1	GCF_028898725.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	2017029	2061349
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bd70590>	76.6	75.6	5	1.0	1.0	100	1.0	3.0	702.0	NZ_CP118581.1	GCF_028898685.1	GCF_028898685.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	843874	888194
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bd3fa50>	76.6	75.6	5	1.0	1.0	100	1.0	3.0	702.0	NZ_CP118529.1	GCF_028885605.1	GCF_028885605.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	900623	945733
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c06c2c90>	76.92	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_MBTP01000020.1	GCF_001718025.1	GCF_001718025.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	33795	76698
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a27af010>	76.82000000000001	75.6	5	1.0	1.0	100	1.0	3.0	702.0	NZ_JAKEUL010000001.1	GCF_022397925.1	GCF_022397925.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	576132	619230
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bd808d0>	76.6	75.6	5	1.0	1.0	100	1.0	3.0	702.0	NZ_CP118591.1	GCF_028898745.1	GCF_028898745.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	685964	730284
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c241aa50>	76.84	75.6	5	1.0	1.0	100	1.0	3.0	702.0	NZ_CP045071.1	GCF_009184745.1	GCF_009184745.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1210041	1253134
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c537f890>	76.9	75.6	5	1.0	1.0	100	1.0	3.0	704.0	NZ_JPTP01000140.1	GCF_001185405.1	GCF_001185405.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	149	14637
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c1d968d0>	76.92	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CP035692.1	GCF_009665315.1	GCF_009665315.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	832234	876535
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218a8c8b10>	76.78	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CANMKW010000001.1	GCF_947498605.1	GCF_947498605.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	58452	101550
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c538eb90>	76.82000000000001	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_JPTT01000746.1	GCF_001185495.1	GCF_001185495.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	139	22909
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b971e810>	76.92	75.6	5	1.0	1.0	100	1.0	3.0	707.0	NZ_QOWF01000026.1	GCF_003334845.1	GCF_003334845.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	444	39661
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bfa78510>	76.92	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CP018681.2	GCF_001908435.2	GCF_001908435.2	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1028049	1071286
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c53a5f50>	76.78	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_JPTN01000845.1	GCF_001185585.1	GCF_001185585.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	141	14099
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a04f8b50>	76.82000000000001	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_JAMZAM010000001.1	GCF_024181835.1	GCF_024181835.1	Vibrio	Vibrio sp. Y29_XK_CS5	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	700145	744495
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bf35990>	76.76	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CP118531.1	GCF_028885545.1	GCF_028885545.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	204505	248204
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c171fc10>	76.82000000000001	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_LRIF02000001.1	GCF_001525585.2	GCF_001525585.2	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1464039	1507127
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421d18b9a10>	77.12	75.6	5	1.0	1.0	100	1.0	3.0	709.0	NZ_AJZK01000106.1	GCF_000272285.1	GCF_000272285.1	Vibrio	Vibrio splendidus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	6088	49911
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c13e8390>	76.92	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CP014039.2	GCF_001558435.2	GCF_001558435.2	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1415027	1457928
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421d1a66a90>	76.88	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_AHHQ01000050.1	GCF_000259935.1	GCF_000259935.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	12111	57484
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219eccb510>	76.92	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CP080097.1	GCF_024971935.1	GCF_024971935.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	613516	656417
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bd3c6d0>	76.76	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CP118533.1	GCF_028885585.1	GCF_028885585.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	203299	248254
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bd73450>	77.08	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CP118597.1	GCF_028898705.1	GCF_028898705.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	318774	363078
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421d014bc90>	76.66	75.6	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CAUO01000021.1	GCF_000442925.1	GCF_000442925.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	193	34187
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c6890310>	76.52000000000001	75.6	5	1.0	1.0	100	1.0	3.0	700.0	NZ_BBKY01000020.1	GCF_000818375.1	GCF_000818375.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	295	35781
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c43ebc10>	76.72	75.6	5	1.0	1.0	100	1.0	3.0	701.0	NZ_LGYT01000107.1	GCF_001262745.1	GCF_001262745.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	30745	75380
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c53a7c90>	76.86	75.6	5	1.0	1.0	100	1.0	3.0	700.0	NZ_JPTQ01000580.1	GCF_001185645.1	GCF_001185645.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	116	27532
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a087ad10>	76.76	75.6	5	1.0	1.0	100	1.0	3.0	698.0	NZ_CP071853.1	GCF_023716605.1	GCF_023716605.1	Vibrio	Vibrio sp. SCSIO 43155	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	875616	920272
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c37d9e50>	76.8	75.5	5	1.0	1.0	100	1.0	3.0	705.0	NZ_BJKR01000015.1	GCF_006538425.1	GCF_006538425.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	39882
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a3a5a090>	76.84	75.5	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CP090178.1	GCF_021397735.1	GCF_021397735.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1971344	2015677
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219ac6d810>	76.76	75.5	5	1.0	1.0	100	1.0	3.0	705.0	NZ_CP125876.1	GCF_030060435.1	GCF_030060435.1	Vibrio	Vibrio harveyi	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1917889	1962209
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c13dd290>	75.8	75.5	5	1.0	1.0	100	1.0	3.0	683.0	NZ_LNRO01000003.1	GCF_001558055.1	GCF_001558055.1	Vibrio	Vibrio splendidus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	492024	536937
